"User_ID","UTC_Time","Account","Operation","Coin","Change","Remark"
"999677164","2025-03-10 05:40:13","Funding","Transfer Between Main and Funding Wallet","USDT","-0.00000436",""
"999677164","2025-03-10 05:40:28","Funding","Binance Convert","USDT","-0.00000169",""
"999677164","2025-03-10 05:40:28","Spot","Binance Convert","RARE","0.47448484",""
"999677164","2025-03-10 05:40:28","Spot","Binance Convert","USDT","0.00000169",""
"999677164","2025-03-10 05:40:29","Spot","Binance Convert","USDT","-0.03473169",""
"999677164","2025-03-10 05:40:59","Spot","Binance Convert","USDT","0.02399694",""
"999677164","2025-03-10 05:40:59","Spot","Binance Convert","TRUMP","-0.00219174",""
"999677164","2025-03-10 05:41:19","Spot","Transfer Between Main and Funding Wallet","COW","-0.04427922",""
"999677164","2025-03-10 05:41:20","Funding","Transfer Between Main and Funding Wallet","COW","0.04427922",""
"999677164","2025-03-10 05:41:38","Spot","Binance Convert","RARE","0.32494690",""
"999677164","2025-03-10 05:41:39","Spot","Binance Convert","USDT","-0.02399000",""
"999677164","2025-03-10 05:42:45","Funding","Binance Convert","USDT","0.01136977",""
"999677164","2025-03-10 05:42:45","Funding","Binance Convert","COW","-0.04427922",""
"999677164","2025-03-10 05:43:06","Spot","Transfer Between Main and Funding Wallet","USDT","0.01136306",""
"999677164","2025-03-10 05:43:07","Funding","Transfer Between Main and Funding Wallet","USDT","-0.01136306",""
"999677164","2025-03-10 05:43:13","Spot","Binance Convert","AUDIO","0.12995032",""
"999677164","2025-03-10 05:43:14","Spot","Binance Convert","USDT","-0.01137000",""
"999677164","2025-03-10 05:50:25","Funding","Transfer Between Main and Funding Wallet","USDT","-0.00000670",""
"999677164","2025-03-10 05:50:25","Spot","Transfer Between Main and Funding Wallet","USDT","0.00000670",""
"999677164","2025-03-10 06:11:13","Spot","Transfer Between Main and Funding Wallet","RARE","-0.79943174",""
"999677164","2025-03-10 06:11:14","Funding","Transfer Between Main and Funding Wallet","RARE","0.79943174",""
"999677164","2025-03-10 06:11:21","Funding","Binance Convert","RARE","-0.69156118",""
"999677164","2025-03-10 06:11:22","Funding","Binance Convert","USDT","0.04980037",""
"999677164","2025-03-10 06:12:59","Funding","Binance Convert","USDT","-0.04980038",""
"999677164","2025-03-10 06:12:59","Funding","Binance Convert","RARE","0.67370361",""
"999677164","2025-03-10 06:13:05","Spot","Transfer Between Main and Funding Wallet","RARE","0.70000000",""
"999677164","2025-03-10 06:13:06","Funding","Transfer Between Main and Funding Wallet","RARE","-0.70000000",""
"999677164","2025-03-10 06:13:32","Spot","Transfer Between Main and Funding Wallet","RARE","-0.70000000",""
"999677164","2025-03-10 06:13:32","Funding","Transfer Between Main and Funding Wallet","RARE","0.70000000",""
"999677164","2025-03-10 06:13:37","Funding","Binance Convert","RARE","-0.70979896",""
"999677164","2025-03-10 06:13:37","Funding","Binance Convert","USDT","0.05114000",""
"999677164","2025-03-10 06:14:23","Spot","Transfer Between Main and Funding Wallet","RARE","0.07177521",""
"999677164","2025-03-10 06:14:24","Funding","Transfer Between Main and Funding Wallet","RARE","-0.07177521",""
"999677164","2025-03-10 06:15:24","Funding","Transfer Between Main and Funding Wallet","USDT","0.00000670",""
"999677164","2025-03-10 06:15:24","Spot","Transfer Between Main and Funding Wallet","USDT","-0.00000670",""
"999677164","2025-03-10 06:16:24","Spot","Transfer Between Main and Funding Wallet","RARE","-0.07177521",""
"999677164","2025-03-10 06:16:25","Funding","Transfer Between Main and Funding Wallet","RARE","0.07177521",""
"999677164","2025-03-10 06:19:14","Spot","Transfer Between Main and Funding Wallet","USDT","0.05114670",""
"999677164","2025-03-10 06:19:14","Funding","Transfer Between Main and Funding Wallet","USDT","-0.05114670",""
"999677164","2025-03-10 06:19:53","Funding","Transfer Between Main and Funding Wallet","SHELL","0.11794276",""
"999677164","2025-03-10 06:19:53","Spot","Transfer Between Main and Funding Wallet","SHELL","-0.11794276",""
"999677164","2025-03-10 06:20:03","Funding","Binance Convert","SHELL","-0.11794276",""
"999677164","2025-03-10 06:20:03","Funding","Binance Convert","USDT","0.03482429",""
"999677164","2025-03-10 06:20:36","Funding","Transfer Between Main and Funding Wallet","USDT","-0.03475330",""
"999677164","2025-03-10 06:20:36","Spot","Transfer Between Main and Funding Wallet","USDT","0.03475330",""
"999677164","2025-03-10 06:21:02","Spot","Binance Convert","USDT","-0.08597099",""
"999677164","2025-03-10 06:21:02","Spot","Binance Convert","USDT","0.00007099",""
"999677164","2025-03-10 06:21:02","Spot","Binance Convert","PROS","0.15790876",""
"999677164","2025-03-10 06:21:02","Funding","Binance Convert","USDT","-0.00007099",""
"999677164","2025-03-10 06:25:14","Spot","Transfer Between Main and Funding Wallet","XRP","0.00453306",""
"999677164","2025-03-10 06:25:14","Funding","Transfer Between Main and Funding Wallet","XRP","-0.00453306",""
"999677164","2025-03-10 06:25:25","Spot","Transfer Between Main and Funding Wallet","RARE","0.07177521",""
"999677164","2025-03-10 06:25:25","Funding","Transfer Between Main and Funding Wallet","RARE","-0.07177521",""
"999677164","2025-03-10 06:34:13","Spot","Transfer Between Main and Funding Wallet","RARE","-0.07177521",""
"999677164","2025-03-10 06:34:14","Funding","Transfer Between Main and Funding Wallet","RARE","0.07177521",""
"999677164","2025-03-10 06:41:12","Spot","Transfer Between Main and Funding Wallet","PROS","-0.15790876",""
"999677164","2025-03-10 06:41:13","Funding","Transfer Between Main and Funding Wallet","PROS","0.15790876",""
"999677164","2025-03-10 06:41:43","Spot","Binance Convert","USDT","0.01426018",""
"999677164","2025-03-10 06:41:44","Spot","Binance Convert","SUI","-0.00608128",""
"999677164","2025-03-10 06:43:37","Spot","Binance Convert","USDC","0.04221613",""
"999677164","2025-03-10 06:43:38","Spot","Binance Convert","BNB","-0.00007550",""
"999677164","2025-03-10 06:44:23","Spot","Binance Convert","USDT","0.04206585",""
"999677164","2025-03-10 06:44:23","Spot","Binance Convert","USDC","-0.04221613",""
"999677164","2025-03-10 06:46:34","Spot","Binance Convert","AUDIO","0.64297148",""
"999677164","2025-03-10 06:46:35","Spot","Binance Convert","USDT","-0.05632000",""
"999677164","2025-03-10 06:50:22","Spot","Binance Convert","USDT","0.01921490",""
"999677164","2025-03-10 06:50:22","Spot","Binance Convert","SOL","-0.00015192",""
"999677164","2025-03-10 06:51:31","Funding","Binance Convert","USDT","0.08307517",""
"999677164","2025-03-10 06:51:31","Funding","Binance Convert","PROS","-0.15790876",""
"999677164","2025-03-10 06:52:21","Funding","Binance Convert","USDT","-0.08307517",""
"999677164","2025-03-10 06:52:21","Funding","Binance Convert","RARE","1.11669913",""
"999677164","2025-03-10 06:52:49","Funding","Binance Convert","USDT","0.08660130",""
"999677164","2025-03-10 06:52:49","Funding","Binance Convert","RARE","-1.18847434",""
"999677164","2025-03-10 06:53:17","Spot","Transfer Between Main and Funding Wallet","USDT","0.08660127",""
"999677164","2025-03-10 06:53:18","Funding","Transfer Between Main and Funding Wallet","USDT","-0.08660127",""
"999677164","2025-03-10 06:54:20","Spot","Transfer Between Main and Funding Wallet","USDT","-0.10582220",""
"999677164","2025-03-10 06:54:21","Funding","Transfer Between Main and Funding Wallet","USDT","0.10582220",""
"999677164","2025-03-10 06:54:34","Spot","Transfer Between Main and Funding Wallet","USDT","0.10582220",""
"999677164","2025-03-10 06:54:35","Funding","Transfer Between Main and Funding Wallet","USDT","-0.10582220",""
"999677164","2025-03-10 06:54:47","Funding","Transfer Between Main and Funding Wallet","USDT","0.10582220",""
"999677164","2025-03-10 06:54:47","Spot","Transfer Between Main and Funding Wallet","USDT","-0.10582220",""
"999677164","2025-03-10 06:54:54","Funding","Binance Convert","USDT","-0.10582220",""
"999677164","2025-03-10 06:54:54","Funding","Binance Convert","BTC","0.00000128",""
"999677164","2025-03-10 06:58:16","Spot","Transfer Between Main and Funding Wallet","BTC","0.00000128",""
"999677164","2025-03-10 06:58:16","Funding","Transfer Between Main and Funding Wallet","BTC","-0.00000128",""
"999677164","2025-03-10 07:01:15","Spot","Transfer Between Main and Funding Wallet","USDT","3E-8",""
"999677164","2025-03-10 07:01:16","Funding","Transfer Between Main and Funding Wallet","USDT","-3E-8",""
"999677164","2025-03-10 07:04:56","Spot","Binance Convert","USDT","0.01374489",""
"999677164","2025-03-10 07:04:56","Spot","Binance Convert","ETH","-0.00000668",""
"999677164","2025-03-10 07:05:34","Spot","Binance Convert","USDT","-0.01374000",""
"999677164","2025-03-10 07:05:34","Spot","Binance Convert","BNB","0.00002413",""
"999677164","2025-03-10 07:07:15","Spot","Binance Convert","XRP","0.00620214",""
"999677164","2025-03-10 07:07:16","Spot","Binance Convert","BNB","-0.00002413",""
"999677164","2025-03-10 07:07:29","Spot","Binance Convert","BTC","2.8E-7",""
"999677164","2025-03-10 07:07:30","Spot","Binance Convert","XRP","-0.01073520",""
"999677164","2025-03-10 07:07:47","Spot","Binance Convert","BNB","0.00011641",""
"999677164","2025-03-10 07:07:48","Spot","Binance Convert","AUDIO","-0.77292180",""
"999677164","2025-03-10 07:15:10","Spot","Binance Convert","BTC","-0.00000156",""
"999677164","2025-03-10 07:15:10","Spot","Binance Convert","USDT","0.12754190",""
"999677164","2025-03-10 07:20:03","Spot","Transfer Between Main and Funding Wallet","USDT","-0.12754682",""
"999677164","2025-03-10 07:20:04","Funding","Transfer Between Main and Funding Wallet","USDT","0.12754682",""
"999677164","2025-03-10 07:20:21","Funding","Binance Convert","USDT","-0.12754682",""
"999677164","2025-03-10 07:20:21","Funding","Binance Convert","BTC","0.00000153",""
"999677164","2025-03-10 07:21:41","Funding","Binance Convert","USDT","0.06292304",""
"999677164","2025-03-10 07:21:41","Funding","Binance Convert","BTC","-7.7E-7",""
"999677164","2025-03-10 07:23:07","Spot","Transfer Between Main and Funding Wallet","USDT","0.06292000",""
"999677164","2025-03-10 07:23:07","Funding","Transfer Between Main and Funding Wallet","USDT","-0.06292000",""
"999677164","2025-03-10 07:23:33","Spot","Binance Convert","AUDIO","0.70363483",""
"999677164","2025-03-10 07:23:34","Spot","Binance Convert","USDT","-0.06292000",""
"999677164","2025-03-10 07:44:49","Spot","Binance Convert","USDT","0.06341041",""
"999677164","2025-03-10 07:44:50","Spot","Binance Convert","AUDIO","-0.70363483",""
"999677164","2025-03-10 07:46:09","Spot","Binance Convert","SOLV","1.66015789",""
"999677164","2025-03-10 07:46:10","Spot","Binance Convert","USDT","-0.06341000",""
"999677164","2025-03-10 07:56:12","Spot","Transfer Between Main and Funding Wallet","USDT","0.00000259",""
"999677164","2025-03-10 07:56:13","Funding","Transfer Between Main and Funding Wallet","USDT","-0.00000259",""
"999677164","2025-03-10 07:57:19","Spot","Binance Convert","ETH","0.00003010",""
"999677164","2025-03-10 07:57:20","Spot","Binance Convert","SOLV","-1.66015789",""
"999677164","2025-03-10 07:57:39","Spot","Binance Convert","USDT","0.06178986",""
"999677164","2025-03-10 07:57:40","Spot","Binance Convert","ETH","-0.00003010",""
"999677164","2025-03-10 07:58:12","Spot","Binance Convert","SUI","0.02589444",""
"999677164","2025-03-10 07:58:12","Spot","Binance Convert","USDT","-0.06179000",""
"999677164","2025-03-10 07:58:54","Funding","Transfer Between Main and Funding Wallet","USDT","-4.5E-7",""
"999677164","2025-03-10 07:58:54","Spot","Transfer Between Main and Funding Wallet","USDT","4.5E-7",""
"999677164","2025-03-10 08:01:10","Spot","Binance Convert","BNB","-0.00005821",""
"999677164","2025-03-10 08:01:10","Spot","Binance Convert","USDT","0.03256378",""
"999677164","2025-03-10 08:02:21","Spot","Binance Convert","USDT","-0.03256000",""
"999677164","2025-03-10 08:02:21","Spot","Binance Convert","ADA","0.04324379",""
"999677164","2025-03-10 08:03:06","Spot","Binance Convert","SUI","-0.01294722",""
"999677164","2025-03-10 08:03:06","Spot","Binance Convert","BNB","0.00005388",""
"999677164","2025-03-10 08:03:42","Spot","Binance Convert","USDT","0.01516489",""
"999677164","2025-03-10 08:03:43","Spot","Binance Convert","SUI","-0.00647361",""
"999677164","2025-03-10 08:04:16","Spot","Binance Convert","KAITO","0.00760614",""
"999677164","2025-03-10 08:04:17","Spot","Binance Convert","USDT","-0.01137000",""
"999677164","2025-03-10 08:15:06","Spot","Transfer Between Main and Funding Wallet","BTC","7.6E-7",""
"999677164","2025-03-10 08:15:06","Funding","Transfer Between Main and Funding Wallet","BTC","-7.6E-7",""
"999677164","2025-03-10 08:43:32","Spot","Binance Convert","USDT","0.01476037",""
"999677164","2025-03-10 08:43:32","Spot","Binance Convert","SUI","-0.00647361",""
"999677164","2025-03-10 08:47:27","Spot","Binance Convert","USDT","-0.01856000",""
"999677164","2025-03-10 08:47:27","Spot","Binance Convert","SHELL","0.06133236",""
"999677164","2025-03-10 08:51:42","Spot","Binance Convert","SHELL","-0.06133236",""
"999677164","2025-03-10 08:51:42","Spot","Binance Convert","USDT","0.01859783",""
"999677164","2025-03-10 08:59:19","Spot","Binance Convert","PEPE","2968.52000000",""
"999677164","2025-03-10 08:59:20","Spot","Binance Convert","USDT","-0.01860018",""
"999677164","2025-03-10 09:04:04","Spot","Binance Convert","PEPE","-2968.52000000",""
"999677164","2025-03-10 09:04:04","Spot","Binance Convert","USDT","0.01847045",""
"999677164","2025-03-10 09:11:19","Spot","Binance Convert","FDUSD","0.01848046",""
"999677164","2025-03-10 09:11:20","Spot","Binance Convert","USDT","-0.01847045",""
"999677164","2025-03-10 09:14:19","Spot","Binance Convert","USDT","0.01381935",""
"999677164","2025-03-10 09:14:20","Spot","Binance Convert","FDUSD","-0.01386035",""
"999677164","2025-03-10 09:15:24","Spot","Binance Convert","GPS","0.34656876",""
"999677164","2025-03-10 09:15:25","Spot","Binance Convert","USDT","-0.01381935",""
"999677164","2025-03-10 09:23:11","Spot","Binance Convert","ADA","-0.02162190",""
"999677164","2025-03-10 09:23:11","Spot","Binance Convert","SUI","0.00676818",""
"999677164","2025-03-10 09:53:24","Spot","Binance Convert","USDT","0.01604425",""
"999677164","2025-03-10 09:53:24","Spot","Binance Convert","ADA","-0.02162189",""
"999677164","2025-03-10 09:54:37","Spot","Binance Convert","USDT","0.01122933",""
"999677164","2025-03-10 09:54:38","Spot","Binance Convert","KAITO","-0.00760614",""
"999677164","2025-03-10 09:58:42","Funding","Transfer Between Main and Funding Wallet","USDT","0.02727358",""
"999677164","2025-03-10 09:58:42","Spot","Transfer Between Main and Funding Wallet","USDT","-0.02727358",""
"999677164","2025-03-10 10:05:19","Spot","Transfer Between Main and Funding Wallet","USDT","0.02727000",""
"999677164","2025-03-10 10:05:19","Funding","Transfer Between Main and Funding Wallet","USDT","-0.02727000",""
"999677164","2025-03-10 10:05:25","Spot","Binance Convert","VELODROME","0.53837294",""
"999677164","2025-03-10 10:05:26","Spot","Binance Convert","USDT","-0.02727000",""
"999677164","2025-03-10 10:09:03","Spot","Binance Convert","USDC","0.06237930",""
"999677164","2025-03-10 10:09:04","Spot","Binance Convert","BTC","-7.6E-7",""
"999677164","2025-03-10 10:09:16","Spot","Binance Convert","SUI","-0.00676818",""
"999677164","2025-03-10 10:09:16","Spot","Binance Convert","USDC","0.01600513",""
"999677164","2025-03-10 10:09:27","Spot","Binance Convert","USDC","0.01384965",""
"999677164","2025-03-10 10:09:27","Spot","Binance Convert","GPS","-0.34656876",""
"999677164","2025-03-10 10:09:39","Spot","Binance Convert","USDC","0.06310888",""
"999677164","2025-03-10 10:09:40","Spot","Binance Convert","BNB","-0.00011208",""
"999677164","2025-03-10 10:10:24","Spot","Binance Convert","VELODROME","-0.53837294",""
"999677164","2025-03-10 10:10:24","Spot","Binance Convert","USDC","0.02688399",""
"999677164","2025-03-10 10:14:20","Spot","Transfer Between Main and Funding Wallet","USDT","0.00000358",""
"999677164","2025-03-10 10:14:20","Funding","Transfer Between Main and Funding Wallet","USDT","-0.00000358",""
"999677164","2025-03-10 10:16:34","Spot","Binance Convert","USDT","0.18157831",""
"999677164","2025-03-10 10:16:35","Spot","Binance Convert","USDC","-0.18222695",""
"999677164","2025-03-10 10:17:04","Spot","Binance Convert","FDUSD","0.18168032",""
"999677164","2025-03-10 10:17:05","Spot","Binance Convert","USDT","-0.18158189",""
"999677164","2025-03-10 10:18:14","Spot","Binance Convert","USDT","0.18574934",""
"999677164","2025-03-10 10:18:14","Spot","Binance Convert","FDUSD","-0.18630043",""
"999677164","2025-03-10 10:18:41","Spot","Binance Convert","1MBABYDOGE","38.38000000",""
"999677164","2025-03-10 10:18:42","Spot","Binance Convert","USDT","-0.04643730",""
"999677164","2025-03-10 10:19:03","Spot","Binance Convert","USDT","-0.03482000",""
"999677164","2025-03-10 10:19:03","Spot","Binance Convert","AUDIO","0.34014239",""
"999677164","2025-03-10 10:19:22","Spot","Binance Convert","AUCTION","0.00135382",""
"999677164","2025-03-10 10:19:22","Spot","Binance Convert","USDT","-0.02610000",""
"999677164","2025-03-10 10:19:42","Spot","Binance Convert","PROS","0.03404885",""
"999677164","2025-03-10 10:19:43","Spot","Binance Convert","USDT","-0.01950000",""
"999677164","2025-03-10 10:20:11","Spot","Binance Convert","USDT","-0.01472000",""
"999677164","2025-03-10 10:20:11","Spot","Binance Convert","BNB","0.00002594",""
"999677164","2025-03-10 10:20:29","Spot","Binance Convert","ETH","0.00000523",""
"999677164","2025-03-10 10:20:30","Spot","Binance Convert","USDT","-0.01104300",""
"999677164","2025-03-10 10:20:50","Spot","Binance Convert","ETH","0.00001576",""
"999677164","2025-03-10 10:20:50","Spot","Binance Convert","USDT","-0.03312900",""
"999677164","2025-03-10 10:24:30","Spot","Binance Convert","USDT","0.03436963",""
"999677164","2025-03-10 10:24:31","Spot","Binance Convert","AUDIO","-0.34014239",""
"999677164","2025-03-10 10:25:33","Spot","Binance Convert","HMSTR","15.33000000",""
"999677164","2025-03-10 10:25:34","Spot","Binance Convert","USDT","-0.03436967",""
"999677164","2025-03-10 10:27:16","Spot","Transfer Between Main and Funding Wallet","BNB","-0.00002594",""
"999677164","2025-03-10 10:27:17","Funding","Transfer Between Main and Funding Wallet","BNB","0.00002594",""
"999677164","2025-03-10 10:29:16","Spot","Binance Convert","USDT","0.02286886",""
"999677164","2025-03-10 10:29:17","Spot","Binance Convert","1MBABYDOGE","-19.19000000",""
"999677164","2025-03-10 10:29:37","Spot","Binance Convert","BTC","1.3E-7",""
"999677164","2025-03-10 10:29:38","Spot","Binance Convert","USDT","-0.01143443",""
"999677164","2025-03-10 10:32:41","Spot","Binance Convert","SUI","0.00482665",""
"999677164","2025-03-10 10:32:42","Spot","Binance Convert","USDT","-0.01143000",""
"999677164","2025-03-10 10:34:22","Funding","Binance Convert","BNB","-0.00002594",""
"999677164","2025-03-10 10:34:22","Funding","Binance Convert","USDT","0.01455943",""
"999677164","2025-03-10 10:34:57","Spot","Transfer Between Main and Funding Wallet","USDT","0.01455557",""
"999677164","2025-03-10 10:34:58","Funding","Transfer Between Main and Funding Wallet","USDT","-0.01455557",""
"999677164","2025-03-10 10:35:23","Spot","Transfer Between Main and Funding Wallet","USDT","0.00000386",""
"999677164","2025-03-10 10:35:23","Funding","Transfer Between Main and Funding Wallet","USDT","-0.00000386",""
"999677164","2025-03-10 10:35:52","Spot","Binance Convert","BNB","0.00001924",""
"999677164","2025-03-10 10:35:53","Spot","Binance Convert","USDT","-0.01092000",""
"999677164","2025-03-10 10:46:40","Spot","Binance Convert","USDT","0.01963044",""
"999677164","2025-03-10 10:46:41","Spot","Binance Convert","PROS","-0.03404885",""
"999677164","2025-03-10 11:22:46","Spot","Binance Convert","USDT","0.02565163",""
"999677164","2025-03-10 11:22:47","Spot","Binance Convert","AUCTION","-0.00135382",""
"999677164","2025-03-10 11:23:08","Spot","Binance Convert","RARE","0.24266860",""
"999677164","2025-03-10 11:23:09","Spot","Binance Convert","USDT","-0.02446000",""
"999677164","2025-03-10 11:26:46","Spot","Binance Convert","USDT","0.02045929",""
"999677164","2025-03-10 11:26:47","Spot","Binance Convert","RARE","-0.20265652",""
"999677164","2025-03-10 11:27:45","Spot","Binance Convert","USDT","-0.04492522",""
"999677164","2025-03-10 11:27:45","Spot","Binance Convert","ARS","55.11536151",""
"999677164","2025-03-10 11:33:49","Funding","Transfer Between Main and Funding Wallet","RARE","0.04001208",""
"999677164","2025-03-10 11:33:49","Spot","Transfer Between Main and Funding Wallet","RARE","-0.04001208",""
"999677164","2025-03-10 11:34:22","Spot","Transfer Between Main and Funding Wallet","RARE","0.04001208",""
"999677164","2025-03-10 11:34:23","Funding","Transfer Between Main and Funding Wallet","RARE","-0.04001208",""
"999677164","2025-03-10 11:35:06","Spot","Binance Convert","HMSTR","-7.67000000",""
"999677164","2025-03-10 11:35:06","Spot","Binance Convert","USDT","0.01696624",""
"999677164","2025-03-10 11:35:42","Spot","Binance Convert","USDT","0.02294382",""
"999677164","2025-03-10 11:35:42","Spot","Binance Convert","1MBABYDOGE","-19.19000000",""
"999677164","2025-03-10 11:36:00","Spot","Binance Convert","1MBABYDOGE","33.00000000",""
"999677164","2025-03-10 11:36:01","Spot","Binance Convert","USDT","-0.03989608",""
"999677164","2025-03-10 11:36:11","Spot","Binance Convert","USDT","0.03952086",""
"999677164","2025-03-10 11:36:12","Spot","Binance Convert","1MBABYDOGE","-33.00000000",""
"999677164","2025-03-10 11:36:28","Spot","Binance Convert","1MBABYDOGE","32.00000000",""
"999677164","2025-03-10 11:36:29","Spot","Binance Convert","USDT","-0.03872253",""
"999677164","2025-03-10 11:36:48","Spot","Binance Convert","USDT","0.03833922",""
"999677164","2025-03-10 11:36:49","Spot","Binance Convert","1MBABYDOGE","-32.00000000",""
"999677164","2025-03-10 11:37:44","Spot","Binance Convert","RARE","0.30000000",""
"999677164","2025-03-10 11:37:45","Spot","Binance Convert","USDT","-0.03041812",""
"999677164","2025-03-10 11:40:10","Spot","Binance Convert","USDT","0.02922997",""
"999677164","2025-03-10 11:40:11","Spot","Binance Convert","RARE","-0.30312825",""
"999677164","2025-03-10 11:40:32","Spot","Binance Convert","RARE","0.38734767",""
"999677164","2025-03-10 11:40:33","Spot","Binance Convert","USDT","-0.03796338",""
"999677164","2025-03-10 11:40:44","Spot","Binance Convert","USDT","0.03886000",""
"999677164","2025-03-10 11:40:45","Spot","Binance Convert","RARE","-0.40287774",""
"999677164","2025-03-10 11:41:04","Spot","Binance Convert","ARS","54.47529915",""
"999677164","2025-03-10 11:41:05","Spot","Binance Convert","ETH","-0.00002099",""
"999677164","2025-03-10 11:41:15","Spot","Binance Convert","ETH","0.00004164",""
"999677164","2025-03-10 11:41:15","Spot","Binance Convert","ARS","-109.59066066",""
"999677164","2025-03-10 11:41:29","Spot","Transfer Between Main and Funding Wallet","ETH","-0.00004164",""
"999677164","2025-03-10 11:41:30","Funding","Transfer Between Main and Funding Wallet","ETH","0.00004164",""
"999677164","2025-03-10 11:41:47","Spot","Binance Convert","RARE","0.30000000",""
"999677164","2025-03-10 11:41:48","Spot","Binance Convert","USDT","-0.02978724",""
"999677164","2025-03-10 11:42:02","Spot","Binance Convert","RARE","0.17204841",""
"999677164","2025-03-10 11:42:03","Spot","Binance Convert","HMSTR","-7.66000000",""
"999677164","2025-03-10 11:42:21","Spot","Transfer Between Main and Funding Wallet","ETH","0.00004164",""
"999677164","2025-03-10 11:42:22","Funding","Transfer Between Main and Funding Wallet","ETH","-0.00004164",""
"999677164","2025-03-10 11:42:39","Spot","Binance Convert","USDT","0.03930000",""
"999677164","2025-03-10 11:42:40","Spot","Binance Convert","RARE","-0.40373444",""
"999677164","2025-03-10 11:44:03","Spot","Binance Convert","RARE","0.48059116",""
"999677164","2025-03-10 11:44:04","Spot","Binance Convert","USDT","-0.04837276",""
"999677164","2025-03-10 11:45:31","Spot","Binance Convert","USDT","0.05627472",""
"999677164","2025-03-10 11:45:32","Spot","Binance Convert","RARE","-0.57025889",""
"999677164","2025-03-10 11:46:34","Spot","Binance Convert","AXL","0.14000000",""
"999677164","2025-03-10 11:46:34","Spot","Binance Convert","USDT","-0.05602693",""
"999677164","2025-03-10 11:47:10","Spot","Binance Convert","AXL","-0.14000000",""
"999677164","2025-03-10 11:47:10","Spot","Binance Convert","USDT","0.05538662",""
"999677164","2025-03-10 11:47:54","Spot","Binance Convert","BNB","0.00009815",""
"999677164","2025-03-10 11:47:55","Spot","Binance Convert","USDT","-0.05563441",""
"999677164","2025-03-10 11:48:33","Spot","Binance Convert","USDT","0.06590615",""
"999677164","2025-03-10 11:48:34","Spot","Binance Convert","BNB","-0.00011739",""
"999677164","2025-03-10 11:49:36","Spot","Binance Convert","USDT","0.08781883",""
"999677164","2025-03-10 11:49:37","Spot","Binance Convert","ETH","-0.00004164",""
"999677164","2025-03-10 11:49:48","Spot","Binance Convert","USDT","-0.15372498",""
"999677164","2025-03-10 11:49:48","Spot","Binance Convert","ETH","0.00007212",""
"999677164","2025-03-10 11:50:07","Spot","Binance Convert","SUI","0.06362209",""
"999677164","2025-03-10 11:50:08","Spot","Binance Convert","ETH","-0.00007212",""
"999677164","2025-03-10 11:50:20","Spot","Binance Convert","ETH","0.00007637",""
"999677164","2025-03-10 11:50:20","Spot","Binance Convert","SUI","-0.06844874",""
"999677164","2025-03-10 11:50:29","Spot","Transfer Between Main and Funding Wallet","ETH","-0.00007637",""
"999677164","2025-03-10 11:50:30","Funding","Transfer Between Main and Funding Wallet","ETH","0.00007637",""
"999677164","2025-03-10 11:51:16","Spot","Binance Convert","USDT","0.01069654",""
"999677164","2025-03-10 11:51:16","Spot","Binance Convert","BTC","-1.3E-7",""
"999677164","2025-03-10 11:53:05","Spot","Transfer Between Main and Funding Wallet","USDT","-0.01069654",""
"999677164","2025-03-10 11:53:05","Funding","Transfer Between Main and Funding Wallet","USDT","0.01069654",""
"999677164","2025-03-10 11:54:32","Spot","Transfer Between Main and Funding Wallet","USDT","0.01069654",""
"999677164","2025-03-10 11:54:32","Funding","Transfer Between Main and Funding Wallet","USDT","-0.01069654",""
"999677164","2025-03-10 11:55:02","Funding","Binance Convert","ETH","-0.00007637",""
"999677164","2025-03-10 11:55:02","Funding","Binance Convert","USDT","0.16168413",""
"999677164","2025-03-10 11:55:44","Spot","Transfer Between Main and Funding Wallet","USDT","0.16168413",""
"999677164","2025-03-10 11:55:44","Funding","Transfer Between Main and Funding Wallet","USDT","-0.16168413",""
"999677164","2025-03-10 11:56:43","Spot","Binance Convert","BTC","0.00000205",""
"999677164","2025-03-10 11:56:44","Spot","Binance Convert","USDT","-0.17238067",""
"999677164","2025-03-10 11:57:44","Spot","Transfer Between Main and Funding Wallet","BTC","-0.00000205",""
"999677164","2025-03-10 11:57:44","Funding","Transfer Between Main and Funding Wallet","BTC","0.00000205",""
"999677164","2025-03-10 11:58:13","Funding","Binance Convert","BTC","-0.00000205",""
"999677164","2025-03-10 11:58:13","Funding","Binance Convert","SOL","0.00130922",""
"999677164","2025-03-10 11:58:49","Spot","Transfer Between Main and Funding Wallet","SOL","0.00130922",""
"999677164","2025-03-10 11:58:50","Funding","Transfer Between Main and Funding Wallet","SOL","-0.00130922",""
"999677164","2025-03-10 11:59:01","Spot","Transfer Between Main and Funding Wallet","SOL","-0.00130922",""
"999677164","2025-03-10 11:59:01","Funding","Transfer Between Main and Funding Wallet","SOL","0.00130922",""
"999677164","2025-03-10 11:59:26","Funding","Binance Convert","USDT","0.16884125",""
"999677164","2025-03-10 11:59:26","Funding","Binance Convert","SOL","-0.00130922",""
"999677164","2025-03-10 11:59:58","Spot","Transfer Between Main and Funding Wallet","USDT","0.16884125",""
"999677164","2025-03-10 11:59:58","Funding","Transfer Between Main and Funding Wallet","USDT","-0.16884125",""
"999677164","2025-03-10 12:00:13","Spot","Transfer Between Main and Funding Wallet","USDT","-0.16884125",""
"999677164","2025-03-10 12:00:14","Funding","Transfer Between Main and Funding Wallet","USDT","0.16884125",""
